wallet,deposit_count,borrow_count,repay_count,redeem_count,liquidation_count,total_amount,first_tx,last_tx,unique_assets,score
0x0544d1c4276d8b42281cf967698a1501fbd8a5fd,1,0,0,0,0,2000000000000.0,1626696660,1626696660,1,520
0x0545a605a6b0c42bb5bd01f918e17d7347095acc,13,0,0,5,0,8053964331532668.0,1618977946,1630373726,5,650
0x05463e72f20d07cc76b2380d697985964d6bfa14,2,0,0,0,0,2.086823,1626271769,1626869819,1,530
0x0547f0b062e31e283c58fb3b178523f4b26357f7,1,0,0,3,0,16.944044,1625819720,1626682822,1,520
0x054a164d91efa1cf07c2f682d2c9d618c9076f85,2,1,0,1,0,11803.392698,1630521734,1630524500,1,530
0x054b08dbe43a7e1bf00a03ce4cc9bddeb356eee2,13,0,0,4,0,4500085276464.029,1627956659,1630461408,4,640
0x054b2fbc2a88bd6f7219de60848c85ca7783d568,1,0,0,0,0,1.107839,1626956007,1626956007,1,520
0x054b4084307ba341e79624c84d808740cd229b8c,1,0,0,0,0,1360000000000.0,1626683530,1626683530,1,520
0x054b49656de7546c6b5b69155cf5c620618af6e3,1,0,0,1,0,1704.603173,1624050693,1627751704,1,520
0x054cd5c13b59ec46a33dc96dfb9f99d38fd94d53,1,0,0,0,0,1.10895,1627039309,1627039309,1,520
0x054d29d18b24b116cf1ec97526fdf92244ffdb85,2,0,0,0,0,12683475161.293964,1626625697,1626712515,1,530
0x054d68e679dcc51ae2f9bd66d0e260947225d128,14,6,2,3,0,7244056696819539.0,1623340730,1628917155,6,650
0x054e37b3dfe1cc195847a10cfe12fe9a524d594f,1,0,0,0,0,1.17209,1626685338,1626685338,1,520
0x054e3d38670dd99c5404bd6dbb201f814d2fe4ee,1,0,0,0,0,1.107952,1627026350,1627026350,1,520
0x054ea615e687932d8fe9d8aa12608aa2870727ab,0,0,0,1,0,642074079314588.2,1624753649,1624753649,1,510
0x054ecf2c2c0e21576b16f6b9877e0d9f18740528,1,0,0,0,0,0.010995,1626741212,1626741212,1,520
0x054f16fa8ecc15dc47d22422d3d864eba43e87cf,36,23,11,6,0,1641713368502740.2,1622870227,1626328001,5,650
0x054f3f0b924c04cffbb7da01758916c2ec2b8ab9,28,10,4,15,0,4.119154045885775e+16,1623330676,1630599168,7,650
0x054f52abacec7481b912135356da0e893af5a36b,15,24,10,9,0,1754686442222096.5,1622952140,1630596769,5,650
0x054fa0f8cde92f9fe429a514b7f050763178b064,2,0,0,0,0,52574853448.51462,1626143680,1626799474,1,530
0x054ff0420b375e27e43998a97a244eaa51e5b1cd,1,0,0,0,0,1.08931,1626723201,1626723201,1,520
0x054ffb629aae21f407a63e3ce78e9878d53c4450,1,1,0,0,0,110000000000.0,1628569990,1628570006,1,520
0x055009e026b441f8c23fa03dd4956262c3e266e3,4,0,0,0,0,419113382908000.0,1622682724,1630571622,1,550
0x0550dec49ceb48508c847161bb2486fff347d6fc,15,8,1,6,0,8479796180634396.0,1622728181,1624541897,5,650
0x0550f5196ec5c453f8326c7b9bbc3ae60acaac7a,5,8,5,0,0,282286408583798.8,1620113995,1626677159,3,580
0x0551a19e92fb396e52d65d1de668d6ed7c7d9202,2,0,0,0,0,9846240284.1834,1626152220,1626835418,2,540
0x0552dc10c2f60ad861a34073b6a6959776649368,0,0,0,5,0,25879.856252999998,1624749141,1626654168,2,520
0x0553aeaaa787ca5bbca6e172d3fde33957ff4b91,43,10,6,8,0,3.311862052249503e+16,1618633588,1630397698,6,650
0x0553bbd6525c779c8d7b529b85c1fb04183df542,1,0,0,0,0,100000000000.0,1621770301,1621770301,1,520
0x0553d865f1b279d87fe296ad28af11b02a7274ef,5,2,2,3,0,951068637120981.6,1623038382,1624212342,5,600
0x055403dfcc60b0cb1205bab91a9001700a969f10,6,0,0,0,0,3084925653.9547,1625626118,1625943352,1,570
0x0554408aad2b092973f5b44f4325f8fd2a1d8376,1,0,0,1,0,19388.000106,1628858585,1628858597,1,520
0x05547ef01188a7ce563d44cb26391f1d24a51683,1,1,1,1,0,3.970800000000312e+16,1618922193,1618922245,2,530
0x055622a2fda7d6f3b813adcc70a32203e2eabc58,13,3,3,3,0,1.778147273471245e+16,1623598549,1625828441,4,640
0x055673880d2f505fd0a8ed40ed0bb96641100957,1,0,0,0,0,1.108456,1627049241,1627049241,1,520
0x0556817d5a64bff612ad0b13da3e9f026053b48d,1,0,0,0,0,1.107868,1627017324,1627017324,1,520
0x0556ba62cf5325e058d1ab758f76e9c0bb201ed9,6,1,1,9,0,8657436119106755.0,1623214896,1627149543,5,610
0x0556d8577f44cd4aa6d0fd89b6670e6ca2fa7fd6,7,6,0,0,0,152577286907065.0,1629577509,1630092700,1,580
0x0556e7b4190a2a17cf5d1c549b2fed7f34622a8c,1,1,0,0,0,250000000000.0,1628571178,1628571300,1,520
0x055733d53eb3ddfb8395e9c9856dee0ec26283a8,1,0,0,0,0,4000000000000.0,1626742510,1626742510,1,520
0x0557d5aeec6f2dbffdc2a4cdce59ae3286a2e896,62,30,17,29,0,4.257178468206344e+16,1621832082,1626194809,6,650
0x05580b7f012c40f0ed632cac5452baf95e1628bc,1,1,1,1,0,12.000722,1628566667,1628688902,1,520
0x05587a5e2cc8e154373ad05db9738ab3e672fb79,23,11,2,16,0,5164900972257255.0,1621675754,1625281326,5,650
0x0558ce4898b68ea1fc759fbfcbdfb902138147d3,0,0,0,1,0,0.002627,1623994364,1623994364,1,510
0x055948f72297ed3b34a97dc35fa47b318cc7514b,4,2,0,0,0,1858362600363890.0,1623160309,1623160607,3,570
0x055994e836a0d561af0cbc04b9d3a6682debd0c7,1,0,0,0,0,1.06764,1626349800,1626349800,1,520
0x0559f1ea983c22b31da99d916b69bca76ec2d860,1,1,0,0,0,10000000000.002,1630492659,1630493179,2,530
0x055a875cd844f04a2c2ee1bb72999d7e7b40761d,130,80,62,107,0,7.279955306716434e+16,1620217942,1630321030,8,650
0x055acb1b90797996b4fa1f7605e74b84887e3821,1,0,0,0,0,700000000000000.0,1619471485,1619471485,1,520
0x055aec00dc22bfca3f2acf092148bddf218e1ac7,1,0,0,0,0,118.0,1629968754,1629968754,1,520
0x055b202158a09b979e283c46bf364906267b7a7a,1,0,0,0,0,50000000000000.0,1626797780,1626797780,1,520
0x055be3a0cff9bfefc49a270e6a4cf4ecf70b8779,0,3,6,3,0,4.582511901824015e+16,1624014196,1624020884,5,550
0x055c23e9781d408895ce4d6f3f3fb6e5ad55f730,16,8,3,9,0,2460073174163759.0,1622198631,1625619494,5,650
0x055c5967aaf0b69868783c0527e526b7edc3f0fd,2,1,1,0,1,89470296559372.33,1621724626,1623969039,2,510
0x055d4bc9855caba4d63b3276fddb0334060c5573,1,1,1,1,0,1987999940000868.0,1620942248,1620942284,2,530
0x055dad607b7b17e3b51ddcaf14b69ec081bc253d,1,1,0,0,0,11797484161.143314,1628572184,1628573474,2,530
0x055ec9b317dd215d37330ba8f41c70bddbf45678,75,34,10,8,0,4600637730937399.0,1622379017,1623937389,3,630
0x055f10edf3684e20dca3c20c063c736da702bcfb,42,12,0,2,0,8.101805229086627e+18,1627628725,1630551355,2,620
0x055f6af93f25e2fadcd2dd3e6bfe6cffb1bd4f83,2,0,0,0,0,30013459693470.92,1626158163,1626893473,2,540
0x0560f3ac84eecbcc480af7ebe93313da8f7ea414,72,57,68,14,0,9.791525168981458e+16,1622903669,1630578364,8,650
0x0561141d896f112dddd1b23ffb86574a1a20d634,2,0,0,0,0,7799416457.459755,1626450440,1627207829,1,530
0x05615d12837d86fef13a82ba9667bdf7945ab86e,1,0,0,0,0,1.108708,1627018392,1627018392,1,520
0x05630e6507c8cd2cffad16a4ad1e91d5cdc4d020,1,0,0,0,0,1.111,1627015978,1627015978,1,520
0x0563fcc76d4a53c1eeb2ba05655035c0ed04e152,4,2,0,0,0,132210019376190.1,1623207833,1628996217,4,580
0x0564172c94b328dbc7e138a4e6d7214351badec3,2,0,0,1,0,2900000000037030.0,1626256338,1629572277,2,540
0x0564a1ad815472f0cb047f6b1b6f6003a25fe75d,1,1,0,0,0,10000000000.002,1630492665,1630493221,2,530
0x0564b84258949c6180e6ebf4c5a8c9d3b29b444b,2,0,0,0,0,2.2,1626281891,1626763486,1,530
0x0564ecd1b6a8e3475f66e3f879ac5f26e8a56bef,1,0,0,0,0,10000000000.0,1630492637,1630492637,1,520
0x0564ef02d9a6c0cd54ea09a05d1075defdb44a20,2,0,0,0,0,50000000000000.0,1625287128,1627141377,1,530
0x05650a088669d09a70c1fbc3cea48a9ceaf33f0e,1,1,0,0,0,1000000000000.16,1618084304,1618084328,2,530
0x05650c164aa6b7f73819f2df6d0dca58494f9619,1,0,0,0,0,1012085567218.9548,1626711293,1626711293,1,520
0x05652f73f092d02985a3acf758e2841056fada7d,1,0,0,0,0,102900000000.0,1621996637,1621996637,1,520
0x0565547f1f76a5453ff27730f390689479637cb8,1,0,0,0,0,1500000000000.0,1626700642,1626700642,1,520
0x0565c6ee1a948d902c45b4c4639a3c7db445a259,0,0,0,2,0,11329.972168999999,1623358616,1624629124,2,520
0x05679df1e0f5719dabb8cbbfd46d9513c93907d0,26,1,0,5,0,6.82082230165885e+16,1623290835,1630595269,4,640
0x0567d99a4420b8da0fd91c5ecba78955c04974f0,90,1,2,10,0,883574600721606.4,1623493806,1630423418,5,650
0x05682a10a7ff570e61ffc585042f3730f726c456,7,1,0,1,0,51021260696891.76,1623159995,1627083331,4,610
0x05683c2ca8cda1688438c5c75568ee0e2f6e750d,13,0,0,8,0,5361000000599697.0,1622985949,1628485796,5,650
0x0568c540bc2382dffe1527046a2857c111840fd2,3,0,0,0,0,4400000000000.0,1626590322,1626832214,1,540
0x0569edc117504fa0a7fb925d63fc0f5d2de5fca2,0,0,0,4,0,708.508105,1624303779,1624688312,2,520
0x056a2909f81c63a6b18798c335a3f593402489c5,8,2,1,11,0,1074856842558722.4,1620039000,1624420369,5,630
0x056a560537b780be6a4c35079cedb77822c58d82,46,17,17,23,0,8813893807942463.0,1621970682,1630374804,7,650
0x056ac604d80cf08a97d6d17a6d637e02a8103ef2,70,0,0,0,0,260000000.0004403,1620571680,1622489642,3,630
0x056aedee9d9817627996c2e76fb08b3e180b8184,1,2,2,1,0,48.226713,1621920737,1629362094,2,530
0x056aeeaf2edcc549796287d271aad19fa44e6203,1,0,0,0,0,4694496104.742983,1626803763,1626803763,1,520
0x056b1e5ba8dbdc1ccb9f51c14551e7fe97f1e3a1,2,0,0,0,0,2.018583,1626588604,1627235571,1,530
0x056c440156eae478b7532a79788a69ddcea63a19,1,0,0,0,0,105029472967.84883,1622349395,1622349395,1,520
0x056d7935d510c740785624591be14745aec5e704,1,0,0,0,0,100175963815.8518,1621917005,1621917005,1,520
0x056daa8c2878e9172dcf2d7054b075acce22d515,1,1,0,0,0,550000000000.0,1628569046,1628569094,1,520
0x056e5648032e696461424fefbefd5660acc56d9b,1,1,1,1,0,9032000000000000.0,1619308042,1619308094,2,530
0x056eef32237b76e52da3b4268b0a77bd1c37404a,2,2,1,0,0,50000000000037.58,1624026088,1628690822,2,540
0x056ef71e202603e3aad84d42aed3632e995eac70,1,1,0,0,0,22300000000.0,1620627681,1620627681,1,520
0x056f38256f23c1e0bf991b9eeefdfdf3eb64a6ce,1,0,0,0,0,86200000000.0,1626611647,1626611647,1,520
0x05702d661c46a12e318cd412e2f164b3c35450f4,1,0,0,0,0,103700000000.0,1622102841,1622102841,1,520
0x05717e961ce740ee2692a15a0f58f34825e8bb1f,1,0,0,0,0,62000000000000.0,1623634123,1623634123,1,520
0x0571b1369eef3221ea6769d93d48bf49d821ab86,1,0,0,0,0,1.069067,1626859322,1626859322,1,520
0x0571c2fc7b5024f1efbf51f529e45625e63b2ccf,1,1,0,0,0,1000000000.000073,1628568466,1628568492,2,530
0x0572826741f58b2ffabc6fe2b196ea77993442d8,3,5,2,1,0,5852.312032000001,1628262790,1630240090,3,560
0x0572bb5ba631fad81c3d911cdffdabdbeee2735b,3,0,0,0,0,37656307351.89284,1626192029,1626724105,2,550
0x057313f0809f338763ddfc005e43ca7d9fac0a10,1,1,1,1,0,1.18e+16,1621229875,1621230088,2,530
0x05738aa4019e4bd797c4670fe66641ceaf88b2fa,13,6,2,4,0,1100417147713943.2,1620822118,1629027971,8,650
0x0573c1458426e6c0baf682596a88b1ecfd1e5b24,1,0,0,0,0,513555525.742257,1626585315,1626585315,1,520
0x05747b9294fdb5d9e4fb24250807142c82311c32,1,0,0,0,0,6304169943.914267,1626679587,1626679587,1,520
0x0574d93609ad75fa73eea91576a274873d8c3079,1,0,0,1,0,18460.0,1628055068,1628055136,1,520
0x057536f8e7ae97f17aa5fd21bd7942a7fe152241,1,0,0,20,0,336459961338286.4,1623548425,1629918409,6,560
0x0575d52465bf30e9c0bfc3fd7256e4743a2f11fd,57,24,4,29,0,1.0577352361824468e+16,1622883475,1630096114,7,650
0x057639a8a802d8f5ce025dd6dc149ba1d17d234f,5,1,1,4,0,95707976112402.8,1623025130,1624464805,7,600
0x05773554ce76136914c2623ff5a6cbf9060c9d4d,2,0,0,0,0,12300000000000.0,1629956170,1630203954,1,530
0x0577ba0a9145afa894becc8f2387711fd48a6e04,15,6,12,4,0,6720000000013008.0,1622704877,1629754439,5,650
0x0577d10320eaecd294b5d92ea3c4f09fddcf9943,1,0,0,0,0,1120000000000.0,1627248297,1627248297,1,520
0x05783f328f8d64bc7f230911a6605165a2300360,1,0,0,1,0,204.000059,1624885069,1624885907,1,520
0x057880e32656dee0cacd1188cc231e13a80dac65,1,0,0,0,0,15000000000000.0,1626426396,1626426396,1,520
0x057abc564ba0e32611387cc3964d2c465c2018db,1,0,0,1,0,199.87881,1620796032,1624624356,2,530
0x057bcaf22fe3994333bea7d27009ff27b95fb12f,8,2,0,0,0,856437182652978.5,1618804799,1630479398,4,620
0x057c1c29f1e071c8a4f92baf4255e8b76e5f8eed,8,7,9,9,0,1903737708004152.2,1622590942,1629575531,7,630
0x057cbdf52f285319235983ef77ad96dfc9ce9620,28,6,3,17,0,5.3794727546770056e+16,1622708851,1629967104,5,650
0x057d1a2b6ee1c3f1e478adb3059fd1541900e26f,4,3,2,2,0,2561943507874367.5,1623894391,1623969801,3,570
0x057d7248fcf362236e61b505868be9678b609538,1,0,0,0,0,1.0,1626868657,1626868657,1,520
0x057e26424db996ccf850a5e4d52d0c2457587d7a,11,8,1,0,1,2.577070982765284e+16,1618926919,1629888718,3,600
0x057f4e2ed5cddbbe33cd90e821d28c8b3ff29796,1,0,0,0,0,300000000000000.0,1619730043,1619730043,1,520
0x057fe25001337cdfd44a7917fb999290f93e35f4,1,1,0,1,0,1000000000023.9908,1628574539,1628824286,2,530
0x058029f046ce0868cd7045343d3f831feae523b5,1,1,0,0,0,34000000000.0,1620442046,1620442046,1,520
0x05804c97ed9afda7533ec39f942dc2ba2d02031b,1,0,0,0,0,1.008021,1626644804,1626644804,1,520
0x05805ef5b428b765d10916c6e65362cb141d7b35,2,0,0,0,0,4197470103.192872,1626684592,1627065691,1,530
0x05808c037e9f759096cf77a7f1f50a9f01dd5c56,49,17,18,18,0,5661486861448195.0,1627805863,1630504626,7,650
0x05810cd51a819eb4cdfa4bdba27a90feec167926,22,9,6,7,0,1852504197092240.0,1623423101,1627472843,4,640
0x0581aa730b3b1de111680591745d2a4c2ef3e064,2,0,0,0,0,5002536000000.0,1626493842,1626920229,2,540
0x0581da9ef60831bc65eccb0f335ec0daa80b4797,0,0,0,1,0,627.04072,1625218342,1625218342,1,510
0x058228160fb88d755acc37e8dd0099a2a889b941,0,0,0,3,0,1.2154498130311782e+16,1623962027,1623962613,3,530
0x0582a627a632dbf689786b1e537d22062706baa1,5,2,3,8,0,1258082253125125.0,1623751601,1624251213,4,590
0x0582d6feae3fb27cb31826ea30a45f0e5b86ce7e,1,1,0,0,0,33000000000.0,1620886229,1620886229,2,530
0x0583035204b3053085f8a5dd580f566bee4a89b8,1,0,0,0,0,1.109847,1627203861,1627203861,1,520
0x05834fc3038acb6434e5930f351947af0d6431a0,2,0,0,0,0,2.2,1626281805,1626753553,1,530
0x05836bb87ccfe6f364b7ec7f821bf6431ff4270f,1,0,0,0,0,1.107938,1627055333,1627055333,1,520
0x058440976f25ab70e3ed83980138806263e56994,2,1,0,0,0,124000013937.85248,1626664619,1628576999,2,540
0x058476edacb23e9507cff379e7dd8cf4dee4d2db,7,4,3,10,0,2.2249993253384538e+17,1621920295,1626094864,5,620
0x058494fd3ad045bf0b7af25733555c64e742852f,3,0,0,1,0,1530000018682.0,1626347934,1628884379,3,560
0x0585a7671569aab97fe798ed25b3a03a148f9179,1,0,0,0,0,0.459466,1626230135,1626230135,1,520
0x058607160117c0a9c2af83cce266a9541ff341fe,2,0,0,0,0,2.0378,1626548177,1627204217,1,530
0x05861850bdb054b967c9405c4d8baef2e047473a,28,21,11,34,0,4.84356174908016e+16,1622066743,1628521679,6,650
0x0587a761fac209de0d9bb6e186fa21523582d028,1,0,0,0,0,1.0,1626666049,1626666049,1,520
0x05880d8210711050cd379851161297a0559fa8f3,0,0,0,7,0,988763385617519.2,1625642539,1626056224,3,530
0x0588fc09cfb90f057eb8bd46344ab483b7c42dd1,4,5,7,4,0,1.4644096956027108e+16,1618505038,1623121810,3,570
0x058996b42aeff3012d868ee5e116e8616ccd8f85,2,0,0,0,0,955119670.9930149,1626680720,1627871219,1,530
0x0589a45d8e905150cb4f229cd30c54ef1202a84c,2,0,0,0,0,2.2188730000000003,1627052321,1627065769,1,530
0x058acc4702748c7eddf2bf77831a0300f68a8660,1,0,0,0,0,1.108566,1627027356,1627027356,1,520
0x058ae85d9747b3003366b375b4643d51c9100d0c,57,40,24,25,0,451794193673613.7,1621452090,1626256274,1,610
0x058aebff10cdc3057570cfc360ab9754da0d1241,10,4,4,4,0,4077797583972656.0,1623560479,1624115121,5,650
0x058b0479324ccba9a002ab761bf74ed6ff361525,5,2,3,7,0,2255224.8466049996,1620573029,1624494966,2,570
0x058b0a724821bb506ebd683915829ff9db65542b,1,1,1,1,0,9512560000000000.0,1619274026,1619274160,2,530
0x058b0e59b6dd493ec3a7fd35de80c2f0a761d994,1,0,0,0,0,0.012609,1626426120,1626426120,1,520
0x058b10cbe1872ad139b00326686ee8ccef274c58,257,100,27,138,0,3.2740114287530983e+19,1619804098,1623479586,7,650
0x058b6e3812f85da4468cf55d98361436bc8e34f6,3,2,2,2,0,97000000000214.62,1624589203,1624925968,2,550
0x058b7ae6b79a769d365eb52883369b6fda899ec5,9,7,10,7,0,118000000024159.77,1622057649,1622694326,4,630
0x058bea196cb4c1ef5019b0ae902fe3ed1021136c,8,0,0,2,0,1907616581401.9492,1622434251,1630182711,2,600
0x058dc0637fb47ad027cfe61c41f51bc8dd62ab74,1,0,0,0,0,3366721.359432,1626170190,1626170190,1,520
0x058e6cf8872e54f8196b0dfb354344906a0798a6,2,1,1,0,0,175000000000100.06,1622063947,1624383309,3,550
0x0591a3e49be38e32391eec94b054e0e38857fc78,1,0,0,0,0,107100000000.0,1622100835,1622100835,1,520
0x05924fea07959afc5ab178eb9de5403850299214,8,6,1,0,0,4545459033839286.0,1620917468,1620923916,2,600
0x05928b30cdadf923980ad00655f89349d08751fd,14,5,3,33,0,2.219319813606612e+16,1621946322,1626096247,4,640
0x05941c397545b80cc196fe139b989ab1be63197c,3,2,5,3,0,3.1454277745791836e+16,1623436913,1623734575,3,560
0x05944805b5175cc70253ae77dbe63e3702dd82ce,5,0,0,1,0,116239041903331.89,1626467614,1627581718,3,580
0x0595088cc2e0fca96cd7815633d0ff2cd3e7bbc7,1,1,1,0,0,60000000000089.94,1630479968,1630480872,2,530
0x0595228bced10a0b0f0654331c68a47f1952560f,3,0,0,0,0,4400000000000.0,1626592736,1626833740,1,540
0x0595be8ecbaaed83317629be7842884fdfd72b5a,1,0,0,0,0,0.01181,1626673113,1626673113,1,520
0x0595dae9e1f07787c2595a87f267ab3b6c27ce7f,0,0,0,1,0,11181.735716,1624665618,1624665618,1,510
0x0596ba515818c72366468b40a93e38f8e44a4e2d,1,0,0,0,0,1.40236,1626836064,1626836064,1,520
0x0596fa0d5905a2ff0d1d48e5a3ccaa965e04456b,18,3,1,6,0,241804886901115.38,1623085819,1629575273,6,650
0x05976ae3ab8e6b3b01039f616670d3dd18b440a8,27,21,11,26,0,4888284067867110.0,1623434547,1629198486,5,650
0x05986ff3f0e4c621ba6484762f2d734201c33b54,5,1,2,9,0,473758813630592.94,1623102720,1629104235,4,590
0x0598b27a62dfed32267c65f71d212636828a5599,10,9,7,9,0,3.3525360804198854e+17,1623603413,1628230025,6,650
0x0598d15a97428f9b39b1e463b84142f8cf5f1028,2,0,0,0,0,4423276288.565537,1626160421,1626672989,1,530
0x059949cb13386014e50039c5750b5f160b0d2778,149,50,67,103,0,4.344416182660754e+16,1622878271,1628193819,8,650
0x05995bc5736707208ebdb18bc5be812668b525b2,0,0,0,13,0,5016951320873137.0,1625140455,1629919100,5,550
0x0599da9dc8adf0baa33b49aba6e560a9486e61c3,1,0,0,0,0,90400000000.0,1622358473,1622358473,1,520
0x059a31c502a18b453acb1da46fcccc3d42509758,1,0,0,3,0,373505908462456.75,1624550915,1626669917,4,550
0x059ada41ed6f1b53a6e4328b2f561a43d69ddc08,1,0,0,0,0,6200280525.907957,1626787880,1626787880,1,520
0x059b254553bb97ca61a99c2bbdbefb594aa94365,2,3,2,0,0,11480805293623.875,1626708773,1628580157,3,550
0x059c258fd2f2d2883ae98da6c30cf609bfd6fc87,2,0,0,0,0,50009712000000.0,1626406632,1627013161,2,540
0x059c7e54771374cf7bcb433443be573e45fe07a6,1,0,0,0,0,10000000000.0,1623454943,1623454943,1,520
0x059cb401dd05cd9abfe746ba3f695b41e2046914,1,0,0,0,0,1.109481,1627114189,1627114189,1,520
0x059df01c9ce8a32c9a278fa65306cc4ac1e77268,2,0,0,0,0,7716527839.300133,1626445788,1626445940,1,530
0x059e3b842d48b5c37179903d12684b1a1ad2b1a7,1,0,0,0,0,1.11004,1627204317,1627204317,1,520
0x059e51c98c0a5b89624e8c1937a001dbeaceda8c,2,2,1,1,0,7500000028492803.0,1619755298,1621006048,2,540
0x059ecc2543ebee56fd21209a229969286840ce3a,0,1,3,3,0,284478862541254.4,1624576612,1624581937,2,520
0x059f81468793528b6ab5d33b79c6f77274f9a6dd,1,0,0,1,0,18456.000100999998,1628861479,1628861491,1,520
0x05a03c1a64d75016a870f5abde6c85539cd38ec8,26,10,7,8,0,3067910187459331.0,1621378240,1630408740,5,650
0x05a082d4a4ae72304cb0518eaf460fa474f00620,54,15,6,8,0,214432331601112.1,1619965432,1625080325,7,650
0x05a08ee67f851cf618de3922d2c9da56fd7838b8,1,2,1,0,0,1711.22863,1623617859,1625005446,2,530
0x05a09bd0798c0320678f760890731fbeac9b0b62,11,9,0,0,0,666822477119469.1,1622216839,1623916668,2,620
0x05a0d58fe46c6f113ca23d43e73787d25c769017,1,0,0,0,0,0.013604,1626327771,1626327771,1,520
0x05a0fe42815aafbedf44e623d639ca097f29701e,8,0,0,6,0,776257650520393.0,1622092533,1625739939,5,630
0x05a120746daac8c26b234a7387ec17ba6df9079f,3,2,0,0,1,66869836754358.836,1623079275,1625134405,4,540
0x05a1426afaf2fd88fff3f6de78c0544462dba3e9,4,0,0,0,0,76000000000000.0,1628087659,1630123936,2,560
0x05a19e0c1ed3da29eb0cc4f2e79dbef594bfbbc7,1,0,0,0,0,100000000000.0,1621938505,1621938505,1,520
0x05a20d98ca4196687b9dc5305e1f4841d4cecc7a,2,0,0,0,0,1.1071550000000001,1626154845,1626717217,1,530
0x05a28038dbc46d2f7c9e819d0ef6380499bf54d5,0,1,2,4,0,2096071703454095.2,1623939920,1623942748,4,540
0x05a2b91edda4d53f8546fa29eff0b9a6a61bac38,2,0,0,0,0,12734575313.269503,1626592540,1626690841,1,530
0x05a344b63615ff8e48d70e067738920a84cb2fec,2,0,0,0,0,6000000000001.99,1625923407,1625926188,2,540
0x05a404de8ddc44db9c9d579fda11e088a66fd1d9,1,2,3,1,0,140005410410563.55,1626923101,1628177056,2,530
0x05a46cd17bdabb0b230832b93b3f9d72bff942ea,1,0,0,0,0,0.149841,1629878855,1629878855,1,520
0x05a4a3c1fe0916ec75df97a03cb0d8b8408ec402,4,2,2,2,0,289939921900723.25,1623450307,1626124834,3,570
0x05a5512222dbf0a2227187ea096bc39b6b9b4991,8,5,0,0,0,289120638755386.8,1623670040,1623739921,1,590
0x05a5787e3bd8478b9ba08a0ef2036296bc0edf87,2,3,1,0,0,17500000000000.0,1629901402,1629909508,2,540
0x05a579affa31012fd2af5f479c5ba8147956ed73,2,0,0,0,0,1020000000004.8333,1626192351,1626715375,2,540
0x05a5a6087274ddaac3b52ebb6935866c650a9083,2,0,0,0,0,1.2899209999999999,1626163744,1626679921,1,530
0x05a6cac0b7e4b030c2cbbbca93f72e3b203acf06,1,0,0,0,0,0.1,1629865256,1629865256,1,520
0x05a726aff20ab6b723a147fcb19d3fa6433d627d,34,25,25,31,0,2.2967514905807158e+17,1620418343,1630513017,6,650
0x05a814ca775fbaa70d568cd825ff8b3de2e14dea,1,0,0,0,0,100000000000.0,1623812253,1623812253,1,520
0x05a878a8cfe334b909c5108775b6aa23745f390e,4,0,0,5,0,262716811898300.25,1618765434,1621544923,3,570
0x05a9015530f7e4261797b1506af6fb4d8981f918,7,2,2,2,0,4635953860155366.0,1623189708,1623797163,3,600
0x05a97d4b9cda015c407da6ecdd2afc5a5353f00d,5,0,0,1,0,1.768350000000151e+17,1623198924,1627392256,3,580
0x05a9c57436c5e002624a71df1a223b750e1aafa5,1,0,0,0,0,1.617396,1626621709,1626621709,1,520
0x05a9c66e3ebce844800db7f1e5c9b3892541fb4c,3,0,0,0,0,2.138631,1627056519,1627057757,1,540
0x05a9f15665e735dfc5821639cccd5713ba3ef1bd,2,0,0,0,0,2.056031,1626267200,1626779560,1,530
0x05aa05b10fa49bf1c1ab11c5857ec0706680dd85,1,0,0,0,0,100000000000.0,1621819782,1621819782,1,520
0x05aac88cd537c90a6c694f6ff4bebad781b45859,3,0,0,5,0,52320.899086,1627582816,1630542421,1,540
0x05ab23f254285f98e358dd78138a270fd0485045,1,0,0,0,0,1.108734,1627039757,1627039757,1,520
0x05ab8ff4726dfb3d965dcf606e570b734d66254d,13,1,1,4,0,17807716652496.594,1622955472,1624937299,5,650
0x05ac24636011b12ffbe518100e26e25072498f0f,7,4,0,1,0,1151103347225281.8,1622612064,1623131699,3,600
0x05ac4029c54a5622b6ef4114308cfced60198aa3,2,0,0,1,0,50533587121285.7,1624281163,1625570383,2,540
0x05acb1438730ca2e4ae69689c82a00731752a400,0,1,6,7,0,5.282313919553188e+17,1625558596,1625581798,5,550
0x05ad1db106f533995cbf40dc6d9694ba80ef0143,0,0,0,9,0,4.9336775954163016e+16,1620346600,1624259385,3,530
0x05ae01015bd81d82e90c0263c5a90a948bef4bb9,10,6,5,6,0,1448.3302910000004,1621976631,1625217282,1,610
0x05ae85da4be4a3852e8b67d3d40daaab939badb6,2,0,0,0,0,2.1,1626556632,1626800640,1,530
0x05aeaabd4b221dc741b0213dedc1c2fe3613e2c0,89,29,46,73,0,3.8307334860398344e+16,1619677575,1630029581,8,650
0x05b024e370ae7d3e3678a52d5fb68ce9c4ab30f5,19,4,3,1,0,315260643002912.3,1622852488,1630539546,7,650
0x05b02f5f36da0730785f75086d55444239a8089d,1,0,0,0,0,800000000000.0,1623656223,1623656223,1,520
0x05b033ddba3179c3de5937e76665e5980de7df57,2,0,0,0,0,12375633598.100014,1626627069,1626761698,1,530
0x05b048ba2f157a628eff029fbf949427a67b3b7c,1,0,0,0,0,3692201700.098017,1626340323,1626340323,1,520
0x05b0b833b8fb2f90cc00594f73fc560e6542bbf3,2,1,2,3,0,2360.703696,1622484691,1629212741,1,530
